DEALER_ORDER_ID,DEALER_ID,DEALER_ORDER_NO,CREATE_BY,CREATE_DATE,UPDATE_BY,UPDATE_DATE,REPAIR_TYPE,ORDER_STATUS,ORDER_CREATE_DATE,ORDER_LAST_BALANCE_DATE,VIN,CUST_NAME,CUST_EMAIL,DELIVERER,DELEVERER_MOBILE,POWER_MILEAGE,TOTAL_MILEAGE,CREATE_CLAIM_FLAG,CLAIM_NO,ACTIVITY_FLAG,ACTIVITY_CODE,TROUBLE_DESC,DELIVER_PROBLEM,CHECK_RESULT,IS_SECSTORE,SECSTORE_ID
1078.0,24.0,109.0,9999999999,2024-01-27,9999999988,2024-02-01,Warranty,In Progress,2024-01-27,2024-02-01,DXX-1A33,Sr. Cauã Pimenta,sophiapires@example.org,João Miguel Fogaça,0300-246-7817,13996.0,49880.0,Y,4617f598-5605-4104-83c2-b13da8362d67,N,,,,,N,
1079.0,36.0,47.0,9999999999,2024-04-08,9999999988,2024-05-01,Warranty,Completed,2024-04-08,2024-05-01,ABF-1X89,Aylla Leão,azevedonoah@example.org,Maria Fernanda Mendonça,41 3014-6528,30019.0,3649.0,Y,5c18fe4e-f652-4cc9-8ea6-847e641f839a,N,,,,,Y,9b414fcf-becc-4e02-93df-12ea0054aa60
1080.0,9.0,111.0,9999999999,2024-04-12,9999999988,2024-06-02,Warranty,In Progress,2024-04-12,2024-06-02,VSP-2U33,Enzo Gabriel Freitas,liz44@example.net,Rafaela da Paz,(021) 9673 0866,20373.0,67345.0,Y,2a7f7600-3412-44c1-b55b-698296b99ddb,Y,32d245ae-4108-429f-b91d-6cfbf6f8c7e2,,,,N,
1081.0,10.0,108.0,9999999999,2024-03-16,9999999988,2024-06-30,Non-Warranty,Completed,2024-03-16,2024-06-30,EIY-3F83,Dra. Luísa da Luz,lara91@example.com,Valentim Pinto,+55 (084) 0004-1877,26640.0,89513.0,N,,N,,,,,Y,caf2f560-4d5d-4bc4-94fd-fe67fbd29e25
1082.0,44.0,62.0,9999999999,2024-01-25,9999999988,2024-06-25,Non-Warranty,In Progress,2024-01-25,2024-06-25,HFM-8O98,Mariane Brito,joao-guilhermeda-rocha@example.com,Hadassa da Cunha,41 8974-8881,43514.0,13271.0,N,,N,,,,,N,
1083.0,14.0,94.0,9999999999,2024-06-28,9999999988,2024-07-15,Warranty,In Progress,2024-06-28,2024-07-15,FNR-8O52,Agatha Barros,breno57@example.net,Nicole Camargo,41 5698-5734,16461.0,96008.0,Y,55d6e407-a9f0-490d-9997-f5398c76749d,N,,,,,N,
1084.0,43.0,111.0,9999999999,2024-04-30,9999999988,2024-05-15,Non-Warranty,Pending,2024-04-30,2024-05-15,RVK-3C64,Yasmin Novaes,gustavo44@example.net,Lunna Campos,31 2142 9085,44666.0,81997.0,N,,N,,,,,Y,01640f2d-81da-4e63-8d69-65dcdc1c6794
1085.0,11.0,94.0,9999999999,2024-05-03,9999999988,2024-06-17,Non-Warranty,Completed,2024-05-03,2024-06-17,VLH-6D41,Kamilly Ribeiro,fernandesmarcos-vinicius@example.net,Dr. Arthur Rocha,21 0407-2765,29551.0,13335.0,N,,N,,,,,N,
1086.0,48.0,71.0,9999999999,2024-06-21,9999999988,2024-07-12,Non-Warranty,In Progress,2024-06-21,2024-07-12,ZUL-7K65,Sr. Bernardo Camargo,isaquefarias@example.com,Maria Ferreira,61 7747-0619,45060.0,77706.0,N,,N,,,,,N,
1087.0,49.0,84.0,9999999999,2024-03-12,9999999988,2024-07-02,Non-Warranty,Pending,2024-03-12,2024-07-02,YFR-7M26,Srta. Maria Laura Costela,wda-cruz@example.com,Fernanda Mendonça,(021) 0559 3805,1909.0,32613.0,Y,4e2286b4-049a-420e-93c0-9d23f8433eb6,Y,8b51882a-d15a-47d7-868d-22b6489afcef,,,,Y,ab89bc4a-1b7b-4275-9fd8-7b2ad0fb1b79
1088.0,49.0,21.0,9999999999,2024-05-21,9999999988,2024-07-22,Non-Warranty,Pending,2024-05-21,2024-07-22,TFU-3Q97,Srta. Letícia Cavalcanti,carvalhoraul@example.com,Lorena Rocha,+55 (081) 7823 1040,27908.0,70714.0,N,,Y,0846f152-e72f-4af9-9047-61d5a04fd76f,,,,Y,6a7294a2-5605-4489-aa3a-0c3d460b926c
1089.0,6.0,49.0,9999999999,2024-03-20,9999999988,2024-05-26,Warranty,Completed,2024-03-20,2024-05-26,BFD-6O39,Laura Carvalho,bmachado@example.com,Thiago Sampaio,(081) 0835 7686,8997.0,63261.0,Y,afd8bc86-194c-4b54-b4fe-9f7af1e6147d,N,,,,,Y,5eddd4a3-5863-4b8a-86d2-9b02df0548eb
1090.0,42.0,60.0,9999999999,2024-01-26,9999999988,2024-07-11,Non-Warranty,In Progress,2024-01-26,2024-07-11,QVE-5F72,Yasmin Melo,pereiranatalia@example.org,Ísis Guerra,0900-059-8068,23499.0,89561.0,N,,N,,,,,N,
1091.0,27.0,47.0,9999999999,2024-02-28,9999999988,2024-06-14,Warranty,In Progress,2024-02-28,2024-06-14,BLU-6A75,Maria Luísa da Mota,isadorafonseca@example.org,João Miguel Lopes,(061) 2508-5537,17525.0,773.0,Y,f25c40eb-a1ab-4a61-bc2c-06c94bf96f13,N,,,,,N,
1092.0,31.0,106.0,9999999999,2024-01-24,9999999988,2024-02-17,Non-Warranty,In Progress,2024-01-24,2024-02-17,OQC-2J31,Srta. Pietra Barros,llopes@example.net,Emanuella Nascimento,51 8394 9479,45354.0,6415.0,Y,3fb71880-3a04-4d5d-9885-acf4432e8912,N,,,,,N,
1093.0,33.0,33.0,9999999999,2024-06-20,9999999988,2024-07-19,Non-Warranty,Completed,2024-06-20,2024-07-19,JPZ-6X22,Gael Barros,fernandofernandes@example.org,Isabella Silveira,+55 (021) 7390 8564,6521.0,59101.0,Y,3c477054-6f47-49cf-a321-75852cd96691,N,,,,,N,
1094.0,35.0,75.0,9999999999,2024-01-05,9999999988,2024-02-20,Warranty,Completed,2024-01-05,2024-02-20,RCU-4W57,Miguel da Conceição,bernardovieira@example.com,Heloísa Pinto,+55 (041) 5741-5434,7110.0,70595.0,Y,4cab1ae5-fe72-4f0d-8284-be9aa019fd87,Y,87a49a42-d59e-4203-bd91-65086052aecb,,,,N,
1095.0,34.0,116.0,9999999999,2024-07-17,9999999988,2024-07-22,Warranty,Completed,2024-07-17,2024-07-22,XQK-8X87,Liz das Neves,barbara33@example.com,José da Paz,84 9033-3185,4690.0,34164.0,N,,N,,,,,N,
1096.0,38.0,92.0,9999999999,2024-03-01,9999999988,2024-06-19,Non-Warranty,Completed,2024-03-01,2024-06-19,AFS-6E59,Raquel Vasconcelos,maria-clara85@example.net,Sr. Pedro Rios,+55 (071) 1765-9964,14356.0,85348.0,N,,N,,,,,Y,a50791f5-fe61-4a53-bb42-485144f90756
1097.0,47.0,76.0,9999999999,2024-05-28,9999999988,2024-07-13,Warranty,Pending,2024-05-28,2024-07-13,BMY-6V45,Sr. Davi Miguel da Cruz,mariana79@example.net,Sabrina Cirino,(011) 0367-7862,34229.0,46076.0,N,,N,,,,,Y,1c17dfd9-782a-4627-b046-e7eb7021704a
1098.0,29.0,21.0,9999999999,2024-03-08,9999999988,2024-05-01,Non-Warranty,Pending,2024-03-08,2024-05-01,KUM-5E54,Dr. Ian da Luz,onovais@example.org,Srta. Ágatha Gonçalves,+55 81 0764 2328,26861.0,96027.0,N,,Y,03028723-c545-4526-adee-e77ed3548d2c,,,,Y,7c7a3292-84e8-472e-b9b6-220281aafc42
1099.0,29.0,50.0,9999999999,2024-01-22,9999999988,2024-04-27,Warranty,Completed,2024-01-22,2024-04-27,WDC-7N51,João Felipe Gonçalves,matheusalmeida@example.org,Jade Lima,51 3990 2429,37201.0,70398.0,Y,baad2716-02f3-4661-9537-c3cd200ba392,N,,,,,Y,8522c765-ef5b-4751-be08-aa95ea279471
1100.0,40.0,90.0,9999999999,2024-07-09,9999999988,2024-07-17,Non-Warranty,Completed,2024-07-09,2024-07-17,TOI-2R47,Dom Jesus,aaparecida@example.org,Srta. Ana Beatriz Martins,+55 51 5013 3468,31198.0,8760.0,N,,Y,3ed94910-da50-47a0-bdda-366b39b1dd44,,,,N,
1101.0,49.0,60.0,9999999999,2024-07-15,9999999988,2024-07-20,Warranty,Pending,2024-07-15,2024-07-20,RXR-1M89,Apollo Rezende,ravi-luccamelo@example.net,Sr. Noah Ferreira,0500 267 4595,8282.0,61087.0,Y,35c36bda-578d-4c68-b2ad-6672b5fa9b5e,Y,4c380b52-355a-4ee5-b043-68da4ad8384a,,,,N,
1102.0,28.0,120.0,9999999999,2024-04-08,9999999988,2024-07-01,Warranty,Completed,2024-04-08,2024-07-01,LMH-3F74,Rafael Araújo,marcelocorreia@example.org,Breno Azevedo,(011) 8180 2922,658.0,1620.0,Y,0e0c063a-67ee-4e2d-809c-407f5c73534b,N,,,,,N,
1103.0,17.0,29.0,9999999999,2024-02-10,9999999988,2024-05-25,Warranty,Pending,2024-02-10,2024-05-25,BIF-8M60,Raquel Duarte,sgoncalves@example.net,Benício da Cunha,41 5210-0019,20431.0,64776.0,N,,Y,04f90546-3e16-4d7e-8810-6374cfefd140,,,,N,
1104.0,34.0,37.0,9999999999,2024-02-28,9999999988,2024-06-04,Warranty,In Progress,2024-02-28,2024-06-04,BDP-2M58,Stephany Silva,cassianosarah@example.com,Vicente Nogueira,51 4130 4809,20243.0,92379.0,N,,Y,156fb064-9198-470c-86f0-9c0a88ed3299,,,,N,
1105.0,41.0,43.0,9999999999,2024-07-12,9999999988,2024-07-20,Non-Warranty,In Progress,2024-07-12,2024-07-20,IRF-2Z95,Enrico Borges,luigilima@example.org,Danilo Caldeira,0800 527 4000,29931.0,43165.0,Y,444a0f60-ab6d-4392-9089-8823d7d1f0da,N,,,,,N,
1106.0,28.0,95.0,9999999999,2024-03-16,9999999988,2024-04-13,Warranty,Pending,2024-03-16,2024-04-13,YEF-6R57,Emanuella Andrade,viniciusda-rocha@example.net,Josué Aparecida,31 2975-2341,30952.0,79139.0,Y,0d36bbb4-6e15-4554-b66d-623f6f818a55,Y,c282413a-b368-4bd3-ab55-98dbd77d111d,,,,N,
1107.0,45.0,61.0,9999999999,2024-07-02,9999999988,2024-07-06,Warranty,In Progress,2024-07-02,2024-07-06,KTE-7P99,Pietro Machado,sofiafreitas@example.net,Lucas Gabriel Abreu,(081) 6495-6939,49462.0,26749.0,N,,Y,f88c5d82-7128-43cc-81f6-d705d15a495c,,,,N,
1108.0,42.0,35.0,9999999999,2024-01-01,9999999988,2024-04-10,Non-Warranty,In Progress,2024-01-01,2024-04-10,AKN-1I04,Clara Vasconcelos,kamilly26@example.com,Sr. Antônio Rocha,0300-907-5429,32656.0,78550.0,N,,N,,,,,N,
1109.0,40.0,115.0,9999999999,2024-02-04,9999999988,2024-03-01,Warranty,Pending,2024-02-04,2024-03-01,VHK-0N04,Maria Borges,cirinoerick@example.net,Thales Aparecida,+55 (041) 5942 4932,2472.0,45626.0,Y,a9b627dd-8f29-4259-bb2e-7de3669995d8,N,,,,,N,
1110.0,36.0,85.0,9999999999,2024-06-22,9999999988,2024-07-04,Warranty,Completed,2024-06-22,2024-07-04,TCF-6G03,Asafe Borges,noahpimenta@example.org,Ágatha Montenegro,(071) 7025 6009,4095.0,68184.0,N,,Y,43762fa0-c2f8-448c-8c0d-75feb592ffa2,,,,Y,def551c3-726c-49e2-aaf4-973a7634ff81
1111.0,50.0,70.0,9999999999,2024-07-06,9999999988,2024-07-19,Warranty,Completed,2024-07-06,2024-07-19,GOL-4C14,Paulo Pereira,heloisafonseca@example.net,Bárbara Gonçalves,84 5678 5263,44621.0,91308.0,Y,d8600084-4b87-4ed7-922c-36b61690145c,N,,,,,Y,2ef3233b-2e9e-44e4-9536-1f0204f215ef
1112.0,19.0,22.0,9999999999,2024-07-10,9999999988,2024-07-20,Warranty,Pending,2024-07-10,2024-07-20,YVA-9J36,Valentim Marques,barbosamaria-julia@example.net,Sr. Enzo Azevedo,+55 61 0936-5250,41480.0,94212.0,N,,Y,7d30c3e8-07f5-47ab-8f10-52073f3ef606,,,,Y,2d1868a1-8547-49d6-9cfb-58e79c942c9b
1113.0,25.0,99.0,9999999999,2024-02-08,9999999988,2024-06-20,Non-Warranty,Pending,2024-02-08,2024-06-20,IVB-4S21,Maria Isis Costa,abrito@example.com,Liz da Conceição,(041) 0828-6010,9959.0,33074.0,Y,ec0ea233-94cd-49cd-a137-57be9819d2f0,N,,,,,Y,716759d2-802e-4892-965a-c6741a84e596
1114.0,2.0,82.0,9999999999,2024-06-16,9999999988,2024-06-16,Non-Warranty,Completed,2024-06-16,2024-06-16,UJG-1K27,Guilherme Cassiano,mmarques@example.net,Davi Lucca da Costa,0800 685 5905,3546.0,13133.0,Y,d0ec59af-de75-4d04-ab0d-9ee4b379b8c1,Y,dff6e05d-af84-4381-8ab6-eafdf6648961,,,,N,
1115.0,30.0,23.0,9999999999,2024-04-04,9999999988,2024-04-08,Warranty,Pending,2024-04-04,2024-04-08,FGZ-8J65,Sophia Pinto,da-cunhaana-sophia@example.net,José Montenegro,+55 61 2017 4929,44999.0,14807.0,N,,Y,f227ab44-00d2-4a17-8195-4402315674f8,,,,N,
1116.0,37.0,93.0,9999999999,2024-02-12,9999999988,2024-02-22,Non-Warranty,Completed,2024-02-12,2024-02-22,NSI-0M67,Rafael Almeida,cdas-neves@example.org,Marcelo Castro,+55 (061) 7265-2211,22570.0,23045.0,Y,41a88e30-8803-44c5-887f-f1bbb144ca97,N,,,,,Y,019ae3f9-a62b-4d56-9af3-ab353b48f296
1117.0,45.0,20.0,9999999999,2024-02-03,9999999988,2024-02-05,Non-Warranty,In Progress,2024-02-03,2024-02-05,KMN-9E64,Sara Ramos,ana-sophia21@example.org,Giovanna Câmara,+55 41 3024-3946,5121.0,89497.0,Y,2b3c56c4-ee43-4ac7-ba13-8ac12decbdd6,Y,07b6d6c8-a77d-447c-8ede-a61ce7e0a5a6,,,,Y,fd8f75df-51ea-4d24-8a06-19917764e6d3
1118.0,19.0,98.0,9999999999,2024-03-22,9999999988,2024-06-13,Non-Warranty,Pending,2024-03-22,2024-06-13,KLG-5S35,Yasmin Aragão,wbarbosa@example.org,Léo da Luz,84 1248-3956,12125.0,6075.0,N,,N,,,,,Y,7306380d-7a73-4211-b7d4-9fbf2f4c501f
1119.0,14.0,69.0,9999999999,2024-01-07,9999999988,2024-04-28,Warranty,In Progress,2024-01-07,2024-04-28,RJW-4P18,Amanda Teixeira,rafaelcassiano@example.net,Nathan Novaes,+55 41 1899 2467,40469.0,57332.0,Y,cd3b72c7-8799-4222-b746-e9e49b55b4ce,Y,2e7a176a-c9ab-424c-aba1-681e922e11ca,,,,N,
1120.0,10.0,59.0,9999999999,2024-06-20,9999999988,2024-06-20,Non-Warranty,In Progress,2024-06-20,2024-06-20,YBQ-4W49,Júlia da Paz,krios@example.com,Luiz Fernando Monteiro,21 1653 4224,27780.0,46802.0,Y,cf67334b-9353-4f28-9b16-24f04677094d,N,,,,,N,
1121.0,50.0,21.0,9999999999,2024-06-05,9999999988,2024-06-28,Non-Warranty,Completed,2024-06-05,2024-06-28,BNV-1H43,Lucas Sousa,qaraujo@example.com,Amanda da Paz,(031) 6470-5006,3316.0,2810.0,N,,N,,,,,Y,cd153a75-1685-46f6-aa5d-11d7a4696a4b
1122.0,31.0,47.0,9999999999,2024-02-02,9999999988,2024-03-17,Non-Warranty,Completed,2024-02-02,2024-03-17,FEU-4G10,Cauã Pacheco,juliada-mata@example.com,Isabel Almeida,(051) 6814-6999,25545.0,90868.0,N,,N,,,,,N,
1123.0,42.0,43.0,9999999999,2024-03-14,9999999988,2024-06-07,Non-Warranty,In Progress,2024-03-14,2024-06-07,BJL-9E39,Gael Monteiro,luiz-felipesiqueira@example.net,Sr. Samuel da Luz,+55 (061) 9320 8772,19144.0,7005.0,N,,N,,,,,Y,736cdceb-39f0-4ae7-be48-50a1e8eebb3b
1124.0,41.0,89.0,9999999999,2024-05-09,9999999988,2024-07-09,Warranty,In Progress,2024-05-09,2024-07-09,DDA-1N14,André Peixoto,otavio13@example.com,Ravi Nogueira,0900 353 9665,2632.0,90656.0,Y,65ecd867-75d4-4eeb-8510-f431211285db,N,,,,,Y,4e64dc11-21b3-4711-8471-0766564afdf1
1125.0,47.0,32.0,9999999999,2024-02-24,9999999988,2024-06-22,Warranty,Completed,2024-02-24,2024-06-22,RGI-1U14,Hellena Albuquerque,zmachado@example.net,Pedro da Conceição,31 5303-1636,46126.0,89492.0,Y,6c389661-8e96-4b08-855b-0e33dc5fe567,Y,47d49f71-b8f7-40ea-8079-430378321d8c,,,,Y,a2cea355-799a-4270-93a6-ff9c07895bcd
1126.0,35.0,60.0,9999999999,2024-06-22,9999999988,2024-07-15,Non-Warranty,Completed,2024-06-22,2024-07-15,QDC-8J29,Bruno Novais,camaraluigi@example.org,Noah Cardoso,84 8748-5720,15334.0,1492.0,Y,4ef0a62c-f2e0-4167-8149-02310cc5c2dd,N,,,,,Y,bee96618-feb9-4f1f-97aa-bf1aca709536
1127.0,44.0,71.0,9999999999,2024-02-11,9999999988,2024-04-25,Non-Warranty,Pending,2024-02-11,2024-04-25,OLZ-6R59,Helena Ferreira,qramos@example.net,Olivia Siqueira,84 2238 2920,41285.0,88762.0,N,,N,,,,,N,
1128.0,23.0,64.0,9999999999,2024-07-01,9999999988,2024-07-05,Non-Warranty,Pending,2024-07-01,2024-07-05,HDE-3V68,Benicio Costa,sampaioluiz-henrique@example.com,Yago Araújo,+55 (051) 3362-3581,17900.0,18524.0,N,,N,,,,,Y,67689305-eaba-4282-a4f7-53674d81240b
1129.0,23.0,38.0,9999999999,2024-01-29,9999999988,2024-04-10,Non-Warranty,In Progress,2024-01-29,2024-04-10,FXO-9H89,Thomas da Mata,bsantos@example.net,Ryan Ribeiro,61 2939-5125,4941.0,47381.0,Y,efc462b0-7c07-4300-9edb-18a5ef9933cf,Y,407ee1fc-9d0d-4df7-ab56-11aef3f71436,,,,Y,0ad4189c-952e-4b24-96ab-a24791a38eb5
1130.0,28.0,22.0,9999999999,2024-06-18,9999999988,2024-06-26,Warranty,Completed,2024-06-18,2024-06-26,UMP-6M77,Sara Machado,ramosleo@example.net,Dom Mendonça,84 1264 6474,2435.0,18181.0,N,,N,,,,,N,
1131.0,48.0,55.0,9999999999,2024-02-08,9999999988,2024-02-24,Non-Warranty,In Progress,2024-02-08,2024-02-24,VRK-9C57,Igor Correia,acamara@example.net,Dr. Luiz Henrique Martins,(011) 6692-0368,6664.0,8266.0,N,,Y,b1174afe-3f80-4be4-880f-a31edb34b3ab,,,,N,
1132.0,30.0,83.0,9999999999,2024-01-30,9999999988,2024-07-21,Non-Warranty,Completed,2024-01-30,2024-07-21,XBL-5K29,Luiz Henrique Cirino,cardosomaria-julia@example.org,João Guilherme Rocha,31 5061 9242,29259.0,70765.0,N,,Y,35159bb9-b00e-40eb-8f78-941e2cd62185,,,,Y,3d563aab-25f5-4acd-850f-24f4a3537d9c
1133.0,27.0,31.0,9999999999,2024-01-01,9999999988,2024-04-17,Warranty,Completed,2024-01-01,2024-04-17,HVP-1A45,José Carvalho,smonteiro@example.org,Caleb Martins,61 3782 8210,38103.0,71049.0,Y,0ead734f-ef0e-4917-af0e-aad55e777355,Y,8255229f-4c13-457b-9119-e56b569d76b0,,,,Y,735fa47b-dd22-4b61-89dc-cf197c19caaf
1134.0,19.0,102.0,9999999999,2024-06-14,9999999988,2024-07-20,Warranty,Completed,2024-06-14,2024-07-20,XUE-5D45,Ester Dias,joao-vitor30@example.net,Dr. Matteo Cavalcanti,84 8069-3431,4397.0,87837.0,N,,Y,39364323-a745-435f-a7b9-80bc7e665f1b,,,,N,
1135.0,31.0,66.0,9999999999,2024-03-09,9999999988,2024-05-31,Warranty,Pending,2024-03-09,2024-05-31,PVV-0A16,Davi Fonseca,peixotoerick@example.com,Lorenzo Pacheco,+55 61 9729-2206,25953.0,16573.0,N,,N,,,,,N,
1136.0,25.0,98.0,9999999999,2024-02-22,9999999988,2024-02-22,Non-Warranty,In Progress,2024-02-22,2024-02-22,CFR-1H91,Erick Barros,danielaferreira@example.com,Sr. Erick Nunes,81 8234 2785,43426.0,79463.0,Y,0ff26030-a092-40dd-a84e-fd787d70636e,N,,,,,N,
1137.0,50.0,45.0,9999999999,2024-04-19,9999999988,2024-05-12,Warranty,Completed,2024-04-19,2024-05-12,JUV-7P34,Alice Borges,mourasophie@example.com,Isadora Cardoso,0900 918 3965,47488.0,13088.0,N,,N,,,,,N,
1138.0,3.0,65.0,9999999999,2024-04-09,9999999988,2024-06-12,Non-Warranty,In Progress,2024-04-09,2024-06-12,UQQ-0U77,Sra. Ana Câmara,julia95@example.net,Pedro Henrique Sampaio,+55 81 1089-4215,47071.0,25363.0,Y,ef7e6c3d-f86f-4444-88b3-f31090d4cda9,Y,c09e0357-2c79-4d13-b4c1-0fea60b6888e,,,,Y,83fd3ffb-bb2b-4dc5-8417-b0c0b86b75fe
1139.0,48.0,90.0,9999999999,2024-05-01,9999999988,2024-07-18,Warranty,Pending,2024-05-01,2024-07-18,VIJ-3V68,Matteo Guerra,luisacavalcanti@example.net,Luara Machado,(084) 3317-4727,15947.0,35060.0,N,,Y,91dd2d04-eacc-40eb-b408-cb952ee5f320,,,,N,
1140.0,13.0,30.0,9999999999,2024-01-23,9999999988,2024-02-23,Warranty,In Progress,2024-01-23,2024-02-23,BXB-6K22,Clarice Ferreira,da-pazliam@example.com,Rafaela da Costa,71 4838 7528,45118.0,85075.0,Y,5a23f384-e04f-4c12-b592-944bf41d2ceb,Y,5cb289da-23f9-4ce8-9e82-d2292fef286c,,,,Y,bba6f1b7-7536-4427-88f4-a40c6b6c0f38
1141.0,36.0,34.0,9999999999,2024-05-03,9999999988,2024-06-20,Non-Warranty,In Progress,2024-05-03,2024-06-20,GVO-8Y12,Gael Abreu,jose-miguel60@example.com,Brenda Borges,11 7626 1579,14714.0,85946.0,Y,fb15687e-42b9-44fc-895e-dcd33d70a5f5,Y,512f1180-78f7-4519-8fdb-793c03d7253e,,,,Y,9ca29396-016a-4070-a0c7-7865eae0a87c
1142.0,38.0,81.0,9999999999,2024-06-16,9999999988,2024-07-21,Non-Warranty,Completed,2024-06-16,2024-07-21,OJZ-6Y69,Otto Araújo,alvesyuri@example.com,Paulo Mendonça,+55 11 1680 0637,24480.0,72019.0,N,,N,,,,,N,
1143.0,19.0,51.0,9999999999,2024-03-27,9999999988,2024-04-06,Warranty,Completed,2024-03-27,2024-04-06,XBU-0Y97,Ravi Lucca Pinto,vieirahenrique@example.net,Diego Caldeira,31 8717-7350,22068.0,76114.0,N,,Y,6d95793d-a97f-4ef2-9cf6-54427477f095,,,,N,
1144.0,22.0,25.0,9999999999,2024-04-13,9999999988,2024-06-26,Warranty,In Progress,2024-04-13,2024-06-26,HNF-1F86,Manuella Novaes,enzo09@example.org,Dr. José Guerra,41 5491-5944,48034.0,94491.0,Y,0867ddd2-2f60-4d3c-b481-33e4076e5beb,Y,b9f568fe-8b20-45cb-bdb9-bbc4913fa4cc,,,,Y,f99c7840-e79d-4835-8268-79829ea9c457
1145.0,19.0,50.0,9999999999,2024-03-24,9999999988,2024-07-11,Warranty,Pending,2024-03-24,2024-07-11,GJM-7J48,Sr. Davi Lucca Pacheco,lucas-gabrielpastor@example.org,Sra. Valentina Barbosa,+55 (011) 1235-1946,23176.0,64070.0,Y,ad280f37-2b44-405f-8e07-ba3c23b8cb6e,N,,,,,N,
1146.0,1.0,89.0,9999999999,2024-01-11,9999999988,2024-03-12,Warranty,Pending,2024-01-11,2024-03-12,NEG-9M75,Rodrigo Teixeira,qvargas@example.net,Luna Carvalho,71 5019-4255,22993.0,54554.0,N,,N,,,,,N,
1147.0,13.0,33.0,9999999999,2024-01-09,9999999988,2024-04-11,Warranty,In Progress,2024-01-09,2024-04-11,ENP-0L73,Samuel Moreira,rmacedo@example.com,Srta. Lorena Barros,+55 71 7548 6038,44872.0,48444.0,Y,a346d98b-7bfb-45b4-ba52-2d3273694bf2,N,,,,,Y,22f959d7-6a6c-456d-b03b-9c03a7bbdc03
1148.0,6.0,89.0,9999999999,2024-05-04,9999999988,2024-05-09,Non-Warranty,Pending,2024-05-04,2024-05-09,IXB-8A31,Lorena Casa Grande,eporto@example.net,Sra. Joana Camargo,(071) 9338 9372,45994.0,37248.0,N,,N,,,,,Y,154175be-5f0d-49da-a83b-cade17938f86
1149.0,26.0,74.0,9999999999,2024-02-03,9999999988,2024-04-15,Non-Warranty,In Progress,2024-02-03,2024-04-15,BPS-0W04,Murilo Melo,eduardabarros@example.com,João Vitor Azevedo,+55 (041) 3920 3703,22791.0,10633.0,Y,34f3e29d-5a71-4ceb-b2a8-8bf13b406c12,N,,,,,Y,06743c65-d58e-4ce4-a2e5-cf51cb86d71f
1150.0,25.0,108.0,9999999999,2024-05-04,9999999988,2024-06-20,Warranty,Completed,2024-05-04,2024-06-20,RUJ-1O07,Ana Liz Campos,camila44@example.org,Dr. Dante Vasconcelos,(041) 1910-9116,49133.0,36227.0,Y,dd1cae5e-bcb8-4f5e-87ca-1f9e19425a2b,N,,,,,N,
1151.0,26.0,86.0,9999999999,2024-06-18,9999999988,2024-07-01,Non-Warranty,In Progress,2024-06-18,2024-07-01,QZW-6N31,Gabriela Costa,auroramendonca@example.org,Heitor Nunes,71 2644-9622,2091.0,61182.0,Y,2985295b-8312-4fff-8454-e0d655726cbe,N,,,,,Y,6b60969d-540e-49b9-a76e-8573cf742916
1152.0,15.0,87.0,9999999999,2024-05-15,9999999988,2024-07-03,Non-Warranty,Pending,2024-05-15,2024-07-03,SDR-9N47,Maya Fernandes,sabrinaalbuquerque@example.net,Sabrina Azevedo,31 5174 7318,19384.0,56443.0,N,,N,,,,,N,
1153.0,48.0,34.0,9999999999,2024-05-17,9999999988,2024-07-05,Warranty,In Progress,2024-05-17,2024-07-05,XXA-6G19,Raquel Ramos,igorvargas@example.com,Laís Sampaio,41 0272 4389,44330.0,56910.0,Y,4b8cbb05-5637-418f-b777-fbfb9a4cf55e,Y,d4185762-a658-4ef3-958a-3d0bc9372e4e,,,,N,
1154.0,37.0,71.0,9999999999,2024-02-28,9999999988,2024-06-23,Warranty,In Progress,2024-02-28,2024-06-23,QOA-3T70,Agatha Melo,ravi-luccacamargo@example.com,Davi Lucas Cunha,+55 (011) 3370 3358,11589.0,53286.0,Y,b13ca094-34f0-432e-b8a3-5c213dd536d3,N,,,,,Y,377e2f37-d058-4187-8f4b-9d8ae9b43170
1155.0,42.0,103.0,9999999999,2024-03-22,9999999988,2024-05-30,Warranty,In Progress,2024-03-22,2024-05-30,MUN-5V65,Kamilly Rodrigues,vieiraaylla@example.org,Beatriz Oliveira,11 1559 8397,39872.0,92160.0,N,,Y,b204d3a3-a865-4b98-8de7-0e70890f486a,,,,N,
1156.0,35.0,66.0,9999999999,2024-02-19,9999999988,2024-05-14,Warranty,Pending,2024-02-19,2024-05-14,ZWC-5S71,Calebe Sampaio,scamara@example.com,Luiz Miguel Almeida,11 6232-4811,12299.0,18482.0,N,,N,,,,,N,
1157.0,1.0,85.0,9999999999,2024-02-04,9999999988,2024-06-24,Warranty,Pending,2024-02-04,2024-06-24,ZFI-9V78,Srta. Lunna Sousa,pintovalentina@example.net,Joaquim Camargo,(011) 4772 1737,10183.0,78784.0,Y,0a927d46-b146-4b82-bd2f-91c37733bcf5,Y,b13da8e6-b4d6-4f14-b950-010473af85ca,,,,Y,53b15a45-37c9-4a57-a4a9-b9db3623bcb5
